"Default,""spolovi"",""zupanija"",""traj.rad.odn"",""izn.kre"",""udio.rate"",""br.cl"""
"1,""Z"",""19"",""5.5"",""235000"",""9"",""1"""
"1,""M"",""4"",""4"",""15000"",""21"",""1"""
"0,""Z"",""11"",""17.5"",""45000"",""21"",""0"""
"1,""M"",""8"",""18"",""25000"",""14"",""1"""
"0,""M"",""20"",""12"",""30000"",""11"",""0"""
"1,""Z"",""12"",""17"",""65000"",""14"",""2"""
"1,""Z"",""15"",""19"",""65000"",""8"",""1"""
"1,""Z"",""12"",""22"",""105000"",""10"",""1"""
"1,""Z"",""17"",""23"",""220000"",""17"",""1"""
"1,""M"",""15"",""6.5"",""115000"",""18"",""1"""
"1,""M"",""4"",""22.5"",""80000"",""13"",""2"""
"1,""Z"",""11"",""12"",""45000"",""17"",""1"""
"1,""M"",""14"",""27"",""20000"",""25"",""2"""
"1,""Z"",""13"",""11.5"",""45000"",""18"",""1"""
"1,""Z"",""20"",""21.5"",""40000"",""15"",""2"""
"1,""M"",""12"",""10.5"",""85000"",""42"",""5"""
"1,""Z"",""16"",""8"",""35000"",""24"",""2"""
"0,""Z"",""9"",""10"",""10000"",""21"",""0"""
"1,""Z"",""1"",""17"",""40000"",""23"",""1"""
"0,""Z"",""8"",""14.5"",""75000"",""28"",""0"""
"0,""Z"",""12"",""25"",""85000"",""8"",""0"""
"0,""M"",""8"",""8"",""35000"",""23"",""0"""
"1,""M"",""21"",""9"",""65000"",""14"",""3"""
"1,""Z"",""2"",""15"",""20000"",""17"",""4"""
"1,""Z"",""2"",""26"",""15000"",""17"",""4"""
"1,""M"",""10"",""8.5"",""1e+05"",""31"",""2"""
"1,""Z"",""5"",""12.5"",""235000"",""38"",""5"""
"1,""M"",""21"",""5.5"",""65000"",""20"",""1"""
"1,""M"",""19"",""10"",""75000"",""10"",""1"""
"1,""M"",""20"",""6.5"",""75000"",""25"",""3"""
"1,""M"",""18"",""7"",""35000"",""28"",""2"""
"1,""M"",""20"",""4"",""65000"",""23"",""3"""
"1,""M"",""6"",""25"",""60000"",""24"",""2"""
"1,""M"",""3"",""11"",""80000"",""24"",""1"""
"1,""Z"",""2"",""23"",""85000"",""14"",""3"""
"0,""M"",""7"",""2.5"",""205000"",""11"",""0"""
"1,""M"",""20"",""2.5"",""15000"",""14"",""2"""
"0,""M"",""1"",""4"",""20000"",""19"",""0"""
"1,""Z"",""10"",""24"",""150000"",""25"",""1"""
"0,""Z"",""18"",""4.5"",""65000"",""26"",""0"""
"0,""Z"",""17"",""27"",""60000"",""10"",""0"""
"1,""Z"",""14"",""11.5"",""20000"",""17"",""2"""
"0,""M"",""18"",""13"",""85000"",""11"",""0"""
"1,""M"",""6"",""15.5"",""65000"",""25"",""2"""
"0,""Z"",""5"",""24"",""65000"",""15"",""0"""
"1,""M"",""10"",""13.5"",""35000"",""24"",""1"""
"1,""M"",""9"",""19"",""80000"",""49"",""4"""
"1,""M"",""10"",""3"",""85000"",""18"",""4"""
"1,""M"",""14"",""19.5"",""70000"",""26"",""2"""
"1,""Z"",""16"",""20.5"",""60000"",""33"",""2"""
"1,""M"",""15"",""10.5"",""105000"",""22"",""1"""
"0,""Z"",""1"",""9.5"",""25000"",""7"",""0"""
"1,""Z"",""16"",""6"",""30000"",""16"",""1"""
"1,""Z"",""9"",""19"",""65000"",""14"",""2"""
"1,""Z"",""20"",""4"",""85000"",""15"",""2"""
"1,""Z"",""13"",""20.5"",""85000"",""15"",""1"""
"1,""Z"",""19"",""18.5"",""80000"",""9"",""3"""
"1,""M"",""18"",""8.5"",""20000"",""23"",""1"""
"1,""M"",""18"",""16"",""45000"",""16"",""1"""
"1,""M"",""7"",""27"",""65000"",""13"",""1"""
"1,""M"",""9"",""4.5"",""120000"",""22"",""3"""
"1,""M"",""4"",""2.5"",""60000"",""26"",""2"""
"1,""M"",""1"",""7.5"",""175000"",""24"",""1"""
"1,""M"",""16"",""8"",""120000"",""18"",""5"""
"1,""Z"",""7"",""24"",""35000"",""24"",""2"""
"1,""Z"",""8"",""10"",""60000"",""13"",""1"""
"1,""Z"",""17"",""6.5"",""20000"",""9"",""1"""
"0,""Z"",""9"",""4.5"",""80000"",""26"",""0"""
"0,""M"",""5"",""24"",""75000"",""21"",""0"""
"1,""Z"",""12"",""15"",""30000"",""32"",""1"""
"1,""M"",""1"",""8.5"",""105000"",""23"",""2"""
"1,""M"",""5"",""20"",""25000"",""32"",""0"""
"1,""M"",""14"",""27"",""195000"",""15"",""1"""
"1,""Z"",""5"",""2.5"",""65000"",""32"",""3"""
"0,""M"",""2"",""6.5"",""10000"",""13"",""0"""
"1,""Z"",""4"",""3.5"",""60000"",""19"",""4"""
"0,""Z"",""20"",""15"",""235000"",""6"",""0"""
"1,""Z"",""20"",""12.5"",""15000"",""27"",""2"""
"1,""M"",""11"",""8.5"",""85000"",""21"",""1"""
"0,""M"",""12"",""11"",""125000"",""22"",""0"""
"1,""Z"",""6"",""15"",""265000"",""18"",""2"""
"1,""Z"",""19"",""10"",""65000"",""8"",""1"""
"1,""Z"",""13"",""5.5"",""65000"",""12"",""2"""
"1,""Z"",""1"",""11.5"",""80000"",""28"",""2"""
"0,""Z"",""4"",""23"",""25000"",""18"",""0"""
"1,""Z"",""7"",""13"",""60000"",""25"",""2"""
"1,""M"",""9"",""23"",""85000"",""31"",""3"""
"1,""M"",""14"",""7"",""75000"",""30"",""2"""
"1,""Z"",""4"",""7"",""60000"",""16"",""2"""
"1,""M"",""7"",""22"",""45000"",""11"",""1"""
"1,""M"",""21"",""27"",""10000"",""13"",""1"""
"1,""M"",""9"",""10.5"",""30000"",""17"",""2"""
"0,""Z"",""12"",""9.5"",""85000"",""19"",""0"""
"1,""M"",""11"",""11"",""80000"",""11"",""0"""
"0,""M"",""11"",""12"",""30000"",""14"",""0"""
"1,""M"",""1"",""16"",""230000"",""27"",""2"""
"0,""Z"",""18"",""14"",""45000"",""6"",""0"""
"0,""Z"",""1"",""8"",""25000"",""14"",""0"""
"1,""Z"",""13"",""8.5"",""1e+05"",""33"",""3"""
"1,""Z"",""5"",""6"",""80000"",""14"",""1"""
"1,""M"",""7"",""23"",""120000"",""19"",""2"""
"0,""Z"",""13"",""6.5"",""35000"",""10"",""0"""
"1,""M"",""18"",""2"",""80000"",""25"",""2"""
"1,""M"",""6"",""27"",""80000"",""21"",""3"""
"1,""Z"",""9"",""6"",""45000"",""16"",""1"""
"1,""M"",""7"",""14"",""40000"",""9"",""2"""
"1,""Z"",""13"",""6.5"",""35000"",""30"",""3"""
"1,""Z"",""19"",""3.5"",""40000"",""23"",""2"""
"1,""Z"",""8"",""2.5"",""35000"",""26"",""2"""
"1,""Z"",""6"",""10"",""65000"",""32"",""1"""
"1,""Z"",""12"",""17"",""40000"",""18"",""2"""
"1,""Z"",""17"",""4.5"",""125000"",""14"",""1"""
"1,""Z"",""13"",""3.5"",""70000"",""28"",""1"""
"1,""M"",""20"",""4.5"",""40000"",""13"",""1"""
"1,""Z"",""1"",""9"",""55000"",""19"",""1"""
"1,""Z"",""7"",""15.5"",""10000"",""14"",""2"""
"1,""M"",""17"",""8.5"",""10000"",""17"",""1"""
"1,""M"",""5"",""14"",""15000"",""14"",""2"""
"1,""Z"",""19"",""15.5"",""60000"",""16"",""1"""
"1,""M"",""12"",""9"",""85000"",""20"",""1"""
"1,""Z"",""13"",""7"",""35000"",""21"",""3"""
"1,""Z"",""9"",""5"",""80000"",""18"",""2"""
"1,""M"",""1"",""19"",""120000"",""10"",""2"""
"1,""Z"",""1"",""13"",""10000"",""36"",""4"""
"1,""Z"",""11"",""12.5"",""35000"",""26"",""2"""
"0,""Z"",""5"",""27"",""40000"",""8"",""0"""
"1,""Z"",""6"",""10.5"",""30000"",""22"",""1"""
"1,""Z"",""1"",""23"",""245000"",""22"",""1"""
"1,""Z"",""6"",""17"",""60000"",""29"",""1"""
"1,""Z"",""21"",""7"",""40000"",""16"",""2"""
"1,""M"",""19"",""9"",""25000"",""28"",""2"""
"1,""Z"",""17"",""27"",""260000"",""36"",""5"""
"1,""Z"",""11"",""4.5"",""25000"",""37"",""4"""
"1,""Z"",""15"",""23"",""30000"",""16"",""1"""
"1,""M"",""17"",""6"",""20000"",""13"",""1"""
"1,""Z"",""1"",""4.5"",""120000"",""14"",""1"""
"1,""Z"",""14"",""19"",""85000"",""25"",""3"""
"1,""Z"",""21"",""23"",""125000"",""18"",""2"""
"1,""M"",""12"",""11"",""240000"",""20"",""2"""
"1,""Z"",""3"",""18"",""20000"",""13"",""1"""
"1,""M"",""8"",""9.5"",""40000"",""10"",""1"""
"1,""M"",""1"",""17"",""10000"",""26"",""0"""
"1,""M"",""3"",""7.5"",""210000"",""20"",""2"""
"1,""Z"",""2"",""8.5"",""20000"",""25"",""2"""
"1,""M"",""10"",""20.5"",""45000"",""17"",""1"""
"1,""Z"",""15"",""6"",""35000"",""14"",""1"""
"1,""M"",""19"",""8.5"",""45000"",""36"",""4"""
"1,""Z"",""11"",""24"",""65000"",""13"",""3"""
"1,""Z"",""7"",""4"",""35000"",""25"",""2"""
"1,""M"",""1"",""23"",""10000"",""21"",""2"""
"1,""M"",""1"",""16.5"",""65000"",""12"",""1"""
"1,""M"",""1"",""15"",""55000"",""31"",""0"""
"1,""M"",""21"",""10"",""125000"",""12"",""1"""
"1,""M"",""18"",""11"",""40000"",""10"",""3"""
"1,""Z"",""17"",""16.5"",""55000"",""38"",""5"""
"1,""M"",""6"",""3.5"",""150000"",""21"",""1"""
"1,""Z"",""21"",""6"",""145000"",""10"",""1"""
"1,""M"",""21"",""20.5"",""60000"",""29"",""2"""
"1,""Z"",""8"",""27"",""60000"",""15"",""2"""
"1,""M"",""12"",""8"",""75000"",""22"",""2"""
"1,""M"",""1"",""8"",""120000"",""16"",""2"""
"0,""Z"",""11"",""16"",""160000"",""20"",""0"""
"1,""Z"",""6"",""17"",""120000"",""18"",""1"""
"1,""M"",""1"",""3.5"",""45000"",""39"",""6"""
"1,""Z"",""2"",""4"",""35000"",""27"",""2"""
"1,""Z"",""8"",""12"",""145000"",""16"",""2"""
"1,""M"",""1"",""13"",""235000"",""18"",""1"""
"1,""Z"",""3"",""15"",""15000"",""35"",""4"""
"0,""M"",""9"",""11.5"",""355000"",""13"",""0"""
"1,""M"",""18"",""9"",""35000"",""22"",""1"""
"1,""M"",""15"",""6.5"",""55000"",""9"",""2"""
"1,""M"",""8"",""17"",""25000"",""14"",""2"""
"1,""Z"",""5"",""6.5"",""35000"",""24"",""3"""
"1,""Z"",""9"",""15"",""35000"",""11"",""3"""
"1,""M"",""6"",""12.5"",""15000"",""21"",""3"""
"1,""Z"",""7"",""25"",""25000"",""17"",""2"""
"1,""Z"",""5"",""12.5"",""80000"",""27"",""5"""
"1,""Z"",""20"",""7.5"",""60000"",""20"",""3"""
"1,""Z"",""13"",""6"",""30000"",""18"",""2"""
"1,""Z"",""1"",""17.5"",""120000"",""26"",""2"""
"1,""Z"",""4"",""8"",""150000"",""16"",""1"""
"1,""Z"",""3"",""23"",""1e+05"",""17"",""1"""
"1,""Z"",""16"",""20.5"",""30000"",""10"",""3"""
"1,""M"",""16"",""9.5"",""225000"",""16"",""2"""
"1,""M"",""10"",""4.5"",""125000"",""16"",""1"""
"1,""Z"",""5"",""27"",""20000"",""21"",""1"""
"1,""M"",""20"",""15"",""85000"",""26"",""1"""
"1,""Z"",""17"",""6"",""55000"",""31"",""2"""
"1,""M"",""18"",""25"",""60000"",""19"",""2"""
"1,""M"",""5"",""27"",""40000"",""9"",""1"""
"0,""Z"",""10"",""5"",""45000"",""13"",""0"""
"1,""Z"",""11"",""25"",""30000"",""29"",""3"""
"1,""M"",""2"",""12.5"",""15000"",""26"",""3"""
"1,""M"",""2"",""27"",""60000"",""10"",""2"""
"1,""M"",""14"",""8.5"",""20000"",""30"",""2"""
"0,""Z"",""1"",""12.5"",""55000"",""27"",""0"""
"0,""Z"",""2"",""27"",""20000"",""9"",""0"""
"1,""Z"",""6"",""5.5"",""5000"",""8"",""1"""
"1,""M"",""17"",""20"",""70000"",""5"",""1"""
"1,""Z"",""21"",""15.5"",""20000"",""11"",""1"""
"1,""M"",""11"",""6.5"",""40000"",""36"",""6"""
"1,""Z"",""1"",""9"",""85000"",""15"",""1"""
"1,""M"",""11"",""14"",""1e+05"",""18"",""2"""
"1,""M"",""19"",""20.5"",""1e+05"",""15"",""1"""
"1,""Z"",""6"",""11.5"",""105000"",""13"",""4"""
"1,""Z"",""21"",""15"",""70000"",""18"",""3"""
"1,""Z"",""8"",""23"",""10000"",""21"",""1"""
"1,""Z"",""10"",""8"",""35000"",""38"",""4"""
"1,""Z"",""4"",""5.5"",""60000"",""19"",""6"""
"0,""Z"",""20"",""20.5"",""115000"",""16"",""0"""
"0,""Z"",""15"",""12"",""45000"",""15"",""0"""
"1,""M"",""18"",""5"",""175000"",""33"",""1"""
"1,""M"",""9"",""17.5"",""60000"",""20"",""1"""
"1,""M"",""8"",""5"",""65000"",""12"",""1"""
"1,""Z"",""11"",""24"",""40000"",""7"",""2"""
"1,""Z"",""9"",""5.5"",""60000"",""9"",""1"""
"1,""M"",""15"",""12"",""1e+05"",""31"",""2"""
"1,""Z"",""13"",""15.5"",""60000"",""39"",""6"""
"1,""M"",""4"",""27"",""75000"",""19"",""3"""
"0,""Z"",""21"",""12"",""60000"",""19"",""0"""
"1,""Z"",""14"",""18.5"",""20000"",""2"",""1"""
"0,""M"",""10"",""23.5"",""120000"",""17"",""0"""
"1,""M"",""12"",""10"",""85000"",""18"",""2"""
"1,""M"",""3"",""19.5"",""35000"",""36"",""5"""
"1,""M"",""9"",""9"",""125000"",""20"",""1"""
"1,""Z"",""16"",""21"",""40000"",""27"",""1"""
"1,""M"",""19"",""9.5"",""150000"",""9"",""1"""
"1,""M"",""4"",""8.5"",""80000"",""20"",""1"""
"1,""Z"",""1"",""8.5"",""105000"",""18"",""2"""
"0,""Z"",""2"",""25"",""150000"",""8"",""0"""
"1,""Z"",""19"",""14"",""25000"",""37"",""4"""
"1,""Z"",""6"",""8"",""40000"",""16"",""2"""
"1,""M"",""7"",""11.5"",""1e+05"",""30"",""4"""
"0,""Z"",""1"",""6"",""80000"",""6"",""0"""
"1,""M"",""9"",""25"",""15000"",""6"",""1"""
"1,""M"",""13"",""10"",""35000"",""24"",""2"""
"0,""M"",""7"",""6.5"",""60000"",""17"",""0"""
"1,""Z"",""7"",""4.5"",""65000"",""23"",""2"""
"0,""Z"",""1"",""3.5"",""20000"",""22"",""0"""
"0,""M"",""12"",""8"",""120000"",""4"",""0"""
"1,""Z"",""8"",""6"",""95000"",""18"",""3"""
"1,""Z"",""11"",""19"",""55000"",""26"",""4"""
"1,""Z"",""20"",""17"",""30000"",""45"",""4"""
"1,""M"",""14"",""24"",""60000"",""10"",""3"""
"1,""Z"",""3"",""16.5"",""60000"",""10"",""1"""
"1,""M"",""16"",""12"",""25000"",""32"",""1"""
"1,""M"",""12"",""7"",""370000"",""7"",""1"""
"1,""M"",""11"",""5"",""30000"",""23"",""1"""
"1,""M"",""8"",""14"",""60000"",""18"",""1"""
"0,""Z"",""19"",""23"",""75000"",""10"",""0"""
"1,""M"",""1"",""22.5"",""35000"",""12"",""2"""
"1,""Z"",""10"",""19.5"",""30000"",""10"",""1"""
"1,""M"",""3"",""14"",""35000"",""8"",""2"""
"0,""M"",""12"",""2.5"",""15000"",""25"",""0"""
"1,""Z"",""10"",""23"",""35000"",""23"",""2"""
"0,""Z"",""4"",""13.5"",""40000"",""22"",""0"""
"0,""Z"",""9"",""23"",""60000"",""3"",""0"""
"1,""Z"",""7"",""7.5"",""10000"",""23"",""1"""
"1,""Z"",""20"",""17"",""245000"",""11"",""1"""
"0,""M"",""16"",""4.5"",""60000"",""12"",""0"""
"1,""Z"",""1"",""11.5"",""120000"",""18"",""1"""
"1,""Z"",""11"",""14.5"",""30000"",""30"",""1"""
"0,""M"",""9"",""13.5"",""30000"",""17"",""0"""
"1,""Z"",""11"",""17"",""55000"",""15"",""1"""
"1,""Z"",""14"",""5.5"",""150000"",""16"",""1"""
"1,""Z"",""4"",""5"",""95000"",""16"",""1"""
"1,""Z"",""20"",""9"",""15000"",""31"",""2"""
"1,""M"",""12"",""13.5"",""150000"",""30"",""1"""
"1,""M"",""20"",""19"",""40000"",""17"",""1"""
"0,""M"",""17"",""16.5"",""35000"",""15"",""0"""
"0,""M"",""20"",""8"",""75000"",""18"",""0"""
"1,""Z"",""6"",""9.5"",""85000"",""38"",""5"""
"1,""M"",""17"",""16.5"",""170000"",""10"",""1"""
"1,""M"",""20"",""19"",""35000"",""18"",""1"""
"1,""M"",""9"",""15.5"",""30000"",""16"",""1"""
"1,""Z"",""1"",""6"",""25000"",""31"",""4"""
"1,""M"",""12"",""4.5"",""125000"",""22"",""3"""
"1,""Z"",""19"",""11"",""40000"",""39"",""4"""
"1,""Z"",""8"",""12.5"",""40000"",""11"",""1"""
"1,""M"",""10"",""4"",""35000"",""20"",""1"""
"0,""M"",""15"",""4.5"",""25000"",""7"",""0"""
"1,""M"",""1"",""10"",""235000"",""22"",""1"""
"1,""Z"",""21"",""18"",""60000"",""31"",""2"""
"1,""M"",""17"",""9"",""275000"",""13"",""1"""
"1,""Z"",""4"",""2.5"",""65000"",""30"",""2"""
"1,""M"",""5"",""2.5"",""30000"",""29"",""2"""
"1,""M"",""1"",""9"",""115000"",""20"",""2"""
"1,""Z"",""5"",""5.5"",""55000"",""16"",""1"""
"1,""Z"",""3"",""7.5"",""80000"",""21"",""1"""
"1,""M"",""19"",""4"",""10000"",""19"",""4"""
"1,""Z"",""1"",""10"",""80000"",""34"",""1"""
"0,""M"",""3"",""8"",""120000"",""14"",""0"""
"1,""Z"",""21"",""5"",""80000"",""24"",""1"""
"1,""M"",""14"",""14.5"",""55000"",""20"",""1"""
"1,""M"",""10"",""16.5"",""55000"",""23"",""2"""
"0,""M"",""7"",""17"",""60000"",""21"",""0"""
"1,""Z"",""21"",""27"",""125000"",""16"",""1"""
"1,""Z"",""1"",""23"",""25000"",""33"",""3"""
"1,""M"",""8"",""14.5"",""60000"",""18"",""1"""
"1,""M"",""12"",""9"",""35000"",""39"",""6"""
"1,""Z"",""4"",""11"",""75000"",""8"",""1"""
"1,""Z"",""5"",""24"",""120000"",""41"",""4"""
"1,""Z"",""18"",""27"",""35000"",""31"",""1"""
"0,""Z"",""4"",""12"",""60000"",""15"",""0"""
"1,""M"",""14"",""17"",""80000"",""19"",""1"""
"0,""M"",""6"",""7"",""150000"",""8"",""0"""
"1,""Z"",""6"",""5"",""60000"",""20"",""1"""
"0,""Z"",""15"",""8"",""240000"",""11"",""0"""
"1,""Z"",""19"",""14.5"",""125000"",""21"",""2"""
"1,""M"",""14"",""4.5"",""125000"",""19"",""2"""
"1,""Z"",""9"",""3.5"",""60000"",""25"",""1"""
"1,""Z"",""8"",""8"",""80000"",""19"",""2"""
"1,""M"",""4"",""9.5"",""20000"",""19"",""2"""
"1,""M"",""11"",""25"",""55000"",""24"",""1"""
"1,""M"",""18"",""22.5"",""35000"",""9"",""1"""
"1,""M"",""1"",""10"",""60000"",""21"",""1"""
"1,""M"",""8"",""21.5"",""45000"",""20"",""1"""
"1,""Z"",""2"",""9.5"",""120000"",""29"",""2"""
"0,""M"",""12"",""16"",""45000"",""13"",""0"""
"1,""Z"",""1"",""13"",""115000"",""9"",""2"""
"1,""Z"",""17"",""6"",""40000"",""15"",""2"""
"0,""M"",""14"",""17.5"",""20000"",""23"",""0"""
"1,""Z"",""11"",""17.5"",""75000"",""23"",""1"""
"1,""M"",""3"",""13"",""60000"",""12"",""2"""
"1,""M"",""4"",""16"",""25000"",""8"",""1"""
"1,""Z"",""15"",""7.5"",""45000"",""25"",""2"""
"1,""Z"",""13"",""25"",""25000"",""22"",""1"""
"1,""Z"",""17"",""13"",""60000"",""19"",""1"""
"0,""M"",""2"",""10.5"",""115000"",""15"",""0"""
"1,""M"",""1"",""7.5"",""1e+05"",""16"",""1"""
"1,""Z"",""15"",""7"",""25000"",""14"",""1"""
"0,""M"",""6"",""7.5"",""85000"",""24"",""0"""
"1,""M"",""10"",""20.5"",""70000"",""32"",""1"""
"1,""Z"",""19"",""10.5"",""60000"",""35"",""4"""
"1,""Z"",""18"",""9.5"",""25000"",""13"",""1"""
"1,""Z"",""17"",""17"",""20000"",""7"",""1"""
"1,""Z"",""8"",""10"",""30000"",""28"",""3"""
"1,""M"",""16"",""4"",""75000"",""21"",""2"""
"0,""M"",""1"",""26"",""35000"",""32"",""0"""
"1,""M"",""3"",""27"",""60000"",""21"",""2"""
"1,""Z"",""12"",""2"",""75000"",""20"",""4"""
"1,""M"",""7"",""14.5"",""120000"",""22"",""2"""
"1,""Z"",""19"",""5"",""25000"",""26"",""2"""
"1,""Z"",""2"",""20.5"",""1e+05"",""33"",""1"""
"1,""Z"",""10"",""5.5"",""60000"",""20"",""1"""
"1,""Z"",""21"",""2.5"",""125000"",""10"",""2"""
"1,""M"",""21"",""13"",""125000"",""17"",""2"""
"1,""Z"",""6"",""11"",""60000"",""6"",""1"""
"1,""M"",""6"",""27"",""85000"",""29"",""2"""
"1,""M"",""20"",""14.5"",""75000"",""5"",""1"""
"1,""Z"",""17"",""7"",""40000"",""13"",""3"""
"1,""Z"",""14"",""6"",""120000"",""28"",""3"""
"1,""Z"",""1"",""3.5"",""210000"",""20"",""3"""
"1,""Z"",""2"",""23"",""75000"",""10"",""1"""
"1,""Z"",""20"",""5"",""75000"",""35"",""2"""
"1,""M"",""14"",""11.5"",""60000"",""24"",""1"""
"1,""Z"",""4"",""12.5"",""25000"",""25"",""2"""
"1,""Z"",""21"",""8.5"",""25000"",""22"",""3"""
"1,""Z"",""10"",""6"",""340000"",""19"",""1"""
"1,""M"",""8"",""12"",""60000"",""26"",""1"""
"1,""M"",""14"",""9"",""30000"",""33"",""1"""
"1,""Z"",""10"",""9"",""55000"",""23"",""1"""
"1,""Z"",""15"",""25"",""65000"",""27"",""2"""
"1,""M"",""16"",""10.5"",""65000"",""25"",""3"""
"1,""M"",""11"",""4.5"",""40000"",""23"",""3"""
"1,""M"",""9"",""15"",""105000"",""10"",""1"""
"1,""M"",""8"",""7"",""305000"",""17"",""1"""
"0,""M"",""10"",""13"",""120000"",""13"",""0"""
"1,""Z"",""19"",""9"",""80000"",""8"",""1"""
"0,""Z"",""18"",""27"",""85000"",""16"",""0"""
"1,""Z"",""5"",""8"",""20000"",""27"",""3"""
"1,""Z"",""8"",""9.5"",""20000"",""38"",""5"""
"0,""M"",""4"",""4"",""30000"",""16"",""0"""
"0,""M"",""12"",""5.5"",""35000"",""10"",""0"""
"1,""Z"",""13"",""13"",""75000"",""20"",""2"""
"1,""Z"",""6"",""28"",""65000"",""6"",""3"""
"1,""M"",""8"",""27"",""1e+05"",""23"",""2"""
"1,""Z"",""15"",""18.5"",""65000"",""20"",""2"""
"0,""Z"",""3"",""11.5"",""25000"",""10"",""0"""
"1,""Z"",""9"",""23.5"",""60000"",""31"",""1"""
"1,""Z"",""7"",""7"",""40000"",""15"",""1"""
"1,""Z"",""19"",""11.5"",""40000"",""34"",""2"""
"1,""Z"",""18"",""4.5"",""35000"",""15"",""1"""
"1,""Z"",""16"",""15"",""40000"",""18"",""1"""
"1,""Z"",""8"",""10"",""75000"",""16"",""2"""
"1,""M"",""11"",""21.5"",""45000"",""12"",""1"""
"0,""Z"",""19"",""13.5"",""35000"",""12"",""0"""
"1,""Z"",""2"",""7.5"",""80000"",""20"",""1"""
"1,""Z"",""16"",""13"",""95000"",""20"",""1"""
"1,""M"",""9"",""12"",""120000"",""19"",""1"""
"1,""M"",""8"",""27"",""30000"",""11"",""2"""
"1,""Z"",""21"",""15.5"",""30000"",""20"",""2"""
"1,""M"",""11"",""24"",""120000"",""18"",""2"""
"1,""Z"",""14"",""22.5"",""30000"",""33"",""3"""
"1,""M"",""17"",""21"",""25000"",""7"",""1"""
"1,""Z"",""2"",""7.5"",""1e+05"",""12"",""1"""
"0,""Z"",""1"",""6"",""35000"",""17"",""0"""
"1,""Z"",""17"",""7.5"",""80000"",""14"",""2"""
"1,""M"",""21"",""13.5"",""40000"",""9"",""1"""
"1,""Z"",""21"",""10"",""150000"",""26"",""1"""
"1,""Z"",""2"",""14"",""60000"",""10"",""1"""
"1,""Z"",""4"",""21"",""40000"",""24"",""2"""
"1,""M"",""10"",""7.5"",""75000"",""25"",""1"""
"1,""Z"",""19"",""7.5"",""60000"",""28"",""2"""
"1,""Z"",""20"",""3.5"",""75000"",""37"",""6"""
"1,""Z"",""3"",""7"",""65000"",""9"",""3"""
"1,""M"",""19"",""9.5"",""65000"",""26"",""1"""
"1,""Z"",""10"",""9.5"",""60000"",""34"",""2"""
"1,""M"",""7"",""15.5"",""85000"",""33"",""3"""
"0,""M"",""11"",""2.5"",""25000"",""14"",""0"""
"1,""Z"",""18"",""14"",""30000"",""15"",""3"""
"0,""M"",""15"",""15.5"",""20000"",""21"",""0"""
"0,""Z"",""3"",""2.5"",""120000"",""15"",""0"""
"1,""M"",""9"",""13"",""120000"",""34"",""2"""
"1,""M"",""19"",""15.5"",""25000"",""9"",""1"""
"1,""M"",""13"",""16.5"",""30000"",""13"",""1"""
"0,""M"",""9"",""2.5"",""45000"",""18"",""0"""
"1,""Z"",""9"",""9"",""60000"",""16"",""4"""
"0,""M"",""20"",""20.5"",""25000"",""28"",""0"""
"0,""Z"",""2"",""7.5"",""40000"",""9"",""0"""
"1,""M"",""6"",""8"",""85000"",""25"",""1"""
"1,""Z"",""7"",""8.5"",""40000"",""20"",""1"""
"1,""Z"",""19"",""5.5"",""235000"",""9"",""1"""
"1,""Z"",""15"",""15"",""45000"",""46"",""5"""
"0,""Z"",""2"",""4.5"",""25000"",""20"",""0"""
"1,""Z"",""7"",""13"",""120000"",""29"",""1"""
"1,""M"",""9"",""13"",""20000"",""20"",""4"""
"1,""Z"",""18"",""1.5"",""120000"",""23"",""1"""
"1,""Z"",""3"",""7.5"",""80000"",""31"",""2"""
"1,""Z"",""7"",""6"",""40000"",""30"",""1"""
"1,""Z"",""3"",""5.5"",""1e+05"",""14"",""1"""
"1,""Z"",""13"",""5"",""25000"",""7"",""2"""
"1,""Z"",""14"",""16"",""25000"",""23"",""2"""
"1,""M"",""1"",""7"",""30000"",""17"",""2"""
"1,""M"",""1"",""25"",""230000"",""43"",""6"""
"1,""M"",""2"",""11.5"",""40000"",""32"",""1"""
"0,""M"",""17"",""9.5"",""25000"",""15"",""0"""
"1,""Z"",""15"",""23.5"",""30000"",""20"",""1"""
"1,""M"",""6"",""9"",""55000"",""20"",""4"""
"1,""M"",""17"",""8.5"",""80000"",""10"",""1"""
"1,""M"",""18"",""24"",""45000"",""29"",""1"""
"1,""Z"",""3"",""27"",""35000"",""28"",""2"""
"0,""M"",""2"",""6.5"",""1e+05"",""16"",""0"""
"1,""M"",""6"",""14.5"",""15000"",""18"",""1"""
"0,""Z"",""2"",""13.5"",""240000"",""25"",""0"""
"1,""Z"",""14"",""19.5"",""105000"",""23"",""1"""
"0,""Z"",""17"",""9.5"",""65000"",""25"",""0"""
"0,""Z"",""17"",""9"",""85000"",""21"",""0"""
"0,""Z"",""16"",""13.5"",""5000"",""24"",""0"""
"1,""M"",""12"",""6"",""1e+05"",""13"",""1"""
"1,""Z"",""9"",""10"",""20000"",""23"",""1"""
"1,""M"",""11"",""4"",""35000"",""20"",""2"""
"0,""Z"",""20"",""8"",""115000"",""9"",""0"""
"1,""Z"",""3"",""22"",""10000"",""16"",""1"""
"1,""M"",""19"",""5"",""10000"",""15"",""0"""
"1,""Z"",""19"",""24"",""65000"",""27"",""2"""
"1,""M"",""20"",""22.5"",""85000"",""12"",""1"""
